episode,iterations,epsilon,time,car_avg,car_min,car_max,car_cumulative,car_reproductions,car_table_size,her_avg,her_min,her_max,her_cumulative,her_reproductions,her_table_size
278,406,2.1143414052836457e-13,4.636819839477539,0.09261934817017539,-1.7265803296529822,100,1043.7274345297064,9,7362,-0.7286895155498848,-100,100,-1939.7714903937933,2,4693
279,366,1.9029072647552813e-13,4.571016788482666,0.11058867498293258,-2.0,100,1137.6256995494275,10,7362,-0.7237869930794657,-100,100,-1970.8719821553852,1,4693
280,404,1.7126165382797532e-13,4.3856425285339355,0.09059926379902924,-1.8362407330258932,100,1020.6007066960644,9,7362,-0.902206910923313,-100,10,-1970.4198934565154,0,4694
281,489,1.541354884451778e-13,5.500220537185669,0.07968738970172264,-1.5188305484811941,100,1019.2814016747342,9,7371,-0.5750900380809754,-100,100,-1917.350186961972,1,4696
282,618,1.3872193960066002e-13,7.2962236404418945,0.06673777302394283,-1.7492165194340472,100,1077.2811321524853,7,7376,-0.38951589957686844,-100,100,-1902.0061376338485,2,4699
283,323,1.2484974564059401e-13,3.984595537185669,0.1062468288122621,-1.8140868589079742,100,899.2731590669864,8,7376,-0.7344667030469313,-100,10,-1960.2916304322596,0,4699
284,437,1.1236477107653461e-13,5.261313438415527,0.09695524352410717,-1.7197965251456702,100,1089.098250506296,8,7376,-0.5411196218065587,-100,100,-1951.8184758562572,2,4700
285,511,1.0112829396888115e-13,5.78685188293457,0.0968310720539723,-1.9,100,1331.0399164539033,9,7406,-0.527126900306187,-100,100,-1918.2147902142144,3,4700
286,390,9.101546457199304e-14,5.118168830871582,0.09835236317901506,-1.8492550556401506,100,1036.1421460909237,9,7406,-0.5413374216604068,-100,100,-1917.958484942821,2,4701
287,590,8.191391811479374e-14,6.692748069763184,0.05579062399255637,-1.7000000000000002,100,789.5489107426578,5,7415,-0.36476038290716883,-100,100,-1842.40469406411,3,4701
288,809,7.372252630331437e-14,7.733530282974243,0.005017797616026467,-100,100,102.03691452189821,7,7421,-0.4876932048558072,-100,100,-1890.2988620211088,2,4702
289,478,6.635027367298293e-14,5.22003960609436,0.10786360893876908,-1.6433722495996037,100,1455.8351298465661,10,7421,-0.7200977943305094,-100,100,-1944.2640446923751,2,4704
290,300,5.971524630568464e-14,3.884018659591675,0.11878840220474733,-1.7849545088502805,100,936.2901861778184,8,7422,-0.7452787458348554,-100,100,-1956.3567078164956,1,4704
291,371,5.374372167511618e-14,4.738814115524292,0.12095930036854861,-1.473461800281292,100,1295.2321883464185,11,7422,-0.6814788145608538,-100,100,-1899.9629349956604,2,4705
292,749,4.836934950760456e-14,7.840362071990967,0.006874696680852349,-100,100,143.13805959202676,10,7422,-0.554304510182331,-100,100,-1940.0657856381583,1,4708
293,844,4.353241455684411e-14,8.927987098693848,0.03485092786444366,-100,100,720.1247224629993,7,7437,-0.30262368884097346,-100,100,-1893.5164210779708,4,4709
294,462,3.91791731011597e-14,5.017987489700317,0.08219599292648651,-1.8300685734707351,100,1028.3540675032727,9,7463,-0.6519391821262501,-100,100,-1923.8725264545642,1,4710
295,266,3.526125579104373e-14,3.3280131816864014,0.1665681541102364,-1.8830594822843973,100,1213.9487071554029,11,7468,-0.8275717272354915,-100,100,-1952.2417045485245,1,4711
296,795,3.173513021193936e-14,7.877994060516357,0.019870185618085023,-100,100,387.7666723369292,7,7471,-0.3586425214409883,-100,100,-1841.9879901209158,2,4714
297,542,2.8561617190745424e-14,6.353952407836914,0.0813666019654711,-1.6346921504230598,100,1189.1728877253602,9,7491,-0.44307304740595443,-100,100,-1871.9836252901575,4,4715
298,515,2.570545547167088e-14,5.478325605392456,0.0731153408675858,-2.0,100,972.3609181980235,8,7501,-0.5815344323899913,-100,10,-1944.0696074797409,0,4715
299,580,2.3134909924503794e-14,6.109254837036133,0.03589250860472245,-1.9,100,462.22372581161574,3,7502,-0.3722572761268142,-100,100,-1883.62181720168,1,4715
300,325,2.0821418932053416e-14,4.079136848449707,0.12239236287824024,-1.8439385146196134,100,1094.0653317685894,9,7502,-0.7218378857249365,-100,10,-1923.6979654569557,0,4716
301,475,1.8739277038848075e-14,5.176595687866211,0.06695729612416118,-1.9,100,832.0113616388269,7,7503,-0.6503280248693112,-100,100,-1962.0396510307119,1,4716
302,467,1.6865349334963268e-14,5.590012073516846,0.07982330411524807,-1.820131705450378,100,1006.3323949809325,9,7505,-0.5588041632666509,-100,10,-1986.548800412944,0,4717
303,725,1.517881440146694e-14,8.099637269973755,0.026449371516352318,-100,100,474.4223768888115,6,7510,-0.33625394480972026,-100,100,-1933.7964366007013,3,4717
304,537,1.3660932961320247e-14,5.726828098297119,0.04854547938298183,-1.7379883916189371,100,611.2846763905072,5,7510,-0.4715241359794296,-100,100,-1896.9415990452453,1,4717
305,630,1.2294839665188222e-14,7.09942364692688,0.06354395529861778,-1.7532105085371172,100,1081.7087510483705,8,7528,-0.4576634209905618,-100,100,-1893.8112360589446,3,4720
306,2093,1.10653556986694e-14,13.351483583450317,-0.05046299043035275,-100,100,-1331.415539514427,7,7542,-0.10763558176112144,-100,100,-973.24093028406,8,4721
307,417,9.95882012880246e-15,4.969905853271484,0.08328006293140515,-1.697651937165761,100,834.2163903838854,6,7542,-0.4529419637545874,-100,100,-1887.4091629653656,2,4722
308,432,8.962938115922215e-15,5.040357351303101,0.0891190963519351,-1.8181417450726882,100,1007.7587415476821,8,7543,-0.5841787385164204,-100,100,-1976.2766724010505,1,4722
309,508,8.066644304329995e-15,6.169243335723877,0.07335208449415119,-1.4826170208997835,100,950.6430150441994,7,7545,-0.45133988461022506,-100,100,-1923.6105882087793,1,4724
310,572,7.259979873896996e-15,7.0687878131866455,0.0877344581037038,-1.9288299011432726,100,1392.433584563883,12,7587,-0.41082638304397906,-100,100,-1844.199633484422,7,4727
311,453,6.5339818865072964e-15,5.48779296875,0.07343964539919072,-1.5418517499713782,100,878.7787968467161,8,7587,-0.5273625435558166,-100,100,-1931.728997044956,1,4729
312,434,5.880583697856567e-15,5.328773498535156,0.09459158452953399,-1.7,100,1068.695722014675,10,7588,-0.5093080152554713,-100,100,-1943.5193862148785,3,4731
313,542,5.29252532807091e-15,6.485143184661865,0.06747465982925277,-1.7138319749909514,100,950.7854316540007,7,7591,-0.43300789856501504,-100,100,-1938.1433539770073,2,4732
314,1120,4.76327279526382e-15,11.034586191177368,-0.02666728244360983,-100,100,-659.0552183113733,8,7597,-0.2194975163477855,-100,100,-1758.1751059457617,8,4732
315,529,4.2869455157374374e-15,6.645154714584351,0.0839599778568521,-1.5660928290254446,100,1199.452243662989,9,7599,-0.40791094059056326,-100,100,-1907.7994691420645,2,4733
316,660,3.8582509641636936e-15,7.512587308883667,0.05687083013879573,-100,100,967.3728206609153,8,7608,-0.40358875450517323,-100,100,-1935.6116666068108,1,4733
317,1303,3.4724258677473243e-15,11.179002285003662,-0.0564736545332016,-100,100,-1467.354965736177,9,7609,-0.10478127092805456,-100,100,-693.6520135437212,10,4733
318,471,3.125183280972592e-15,5.10999870300293,0.0653846272414326,-1.7989022617425467,100,835.3539976365429,8,7609,-0.6793603334683513,-100,100,-1970.8243273916871,1,4733
319,752,2.8126649528753327e-15,7.800013065338135,0.0313832903813098,-100,100,590.1000090397681,7,7609,-0.3625059092660663,-100,100,-1882.4931868186823,2,4735
320,752,2.5313984575877994e-15,7.392998933792114,0.027998912785887765,-100,100,536.9071515821838,7,7612,-0.4767969732249055,-100,100,-1945.8084477308394,1,4743
321,626,2.2782586118290197e-15,7.09669041633606,0.07295534903597045,-1.686552734246505,100,1136.5713826313836,8,7612,-0.4013279169075613,-100,100,-1914.735491565975,1,4745
322,744,2.0504327506461177e-15,8.31358814239502,-0.0021464641063642497,-100,100,-42.399105493013025,9,7627,-0.42964907213197706,-100,100,-1890.026268308567,1,4746
323,1704,1.845389475581506e-15,10.909004926681519,-0.06311733310480735,-100,100,-1635.3701007455586,6,7653,-0.23225948672281438,-100,100,-1640.6810142099607,2,4747
324,303,1.6608505280233554e-15,3.3870012760162354,0.12345230789656997,-1.8428984555741428,100,980.8285862382484,8,7655,-0.8842013882233177,-100,0.7593170470869971,-2006.252949878708,0,4747
325,491,1.49476547522102e-15,6.176986932754517,0.07187875950763543,-1.7203600100289465,100,841.700273834411,7,7667,-0.31594372366801526,-100,100,-1821.415566946108,4,4749
326,651,1.345288927698918e-15,6.962797403335571,0.06997254794081903,-100,100,1207.516259814714,9,7692,-0.4246795437811766,-100,100,-1871.1380698998641,3,4750
327,429,1.2107600349290262e-15,4.7209999561309814,0.06418385851793808,-1.3792891490975103,100,663.9178325095515,5,7695,-0.5083215943084165,-100,100,-1938.7385606923006,1,4750
328,497,1.0896840314361235e-15,5.796001195907593,0.09865343080365904,-1.6406881050019289,100,1374.7355582489888,11,7696,-0.5160570122144269,-100,100,-1915.6036293399527,3,4751
329,393,9.807156282925112e-16,4.798150062561035,0.1103644767588691,-1.890394604535088,100,1121.0823549165923,9,7702,-0.5508274549621466,-100,100,-1939.463468921718,3,4751
330,638,8.826440654632602e-16,7.006159543991089,0.061016774812059735,-1.7013927364375816,100,1056.8715565196867,9,7707,-0.4970085829817022,-100,100,-1916.9621045604254,2,4751
331,680,7.943796589169342e-16,7.575862407684326,0.027360439835249918,-100,100,510.43636556642247,9,7707,-0.48985230763362053,-100,100,-1947.1629228436416,1,4751
332,335,7.149416930252408e-16,3.994035243988037,0.11409767240919581,-2.0,100,957.5076668579712,9,7707,-0.6609316129503225,-100,10,-1970.8980698178618,0,4751
333,505,6.434475237227167e-16,5.170093536376953,0.09252633180756127,-1.601438212734874,100,1309.247595076992,9,7708,-0.8928794345967124,-100,10,-1979.5137065009112,0,4752
334,564,5.79102771350445e-16,5.836681365966797,0.06401290137097436,-1.3689391048851385,100,923.834192585902,7,7708,-0.6232766866364683,-100,10,-1961.4517328449656,0,4754
335,352,5.211924942154006e-16,4.151050329208374,0.09706851049501745,-2.0,100,922.3449867236559,8,7709,-0.7470719227425154,-100,100,-1935.6633518258575,2,4754
336,771,4.690732447938605e-16,8.298535108566284,0.028015029835940043,-100,100,528.7836881533683,7,7727,-0.32908812776153323,-100,100,-1871.5241825798396,3,4755
337,232,4.221659203144745e-16,3.2695798873901367,0.1918734766997832,-1.53289310729788,100,1185.9699594813599,11,7727,-0.7946897947096182,-100,100,-1957.3209643697896,1,4755
338,391,3.7994932828302705e-16,4.646928787231445,0.09835086373194785,-1.6,100,1020.0951586277631,8,7732,-0.6301124982216652,-100,100,-1942.006719519172,1,4755
339,481,3.4195439545472434e-16,5.7752556800842285,0.1122967693532284,-1.4516099220451781,100,1523.7548633539561,11,7733,-0.5574542103957327,-100,100,-1913.7403042885503,1,4755
340,434,3.077589559092519e-16,5.301233768463135,0.08029916808067705,-1.935461633574191,100,873.6549487177663,7,7734,-0.4866690559996298,-100,10,-1922.8294402545373,0,4755
341,381,2.7698306031832673e-16,4.815075159072876,0.11756837369554494,-1.9291147251869276,100,1220.477287333452,11,7734,-0.6013583971058206,-100,10,-1974.860976095515,0,4756
342,1675,2.4928475428649406e-16,11.72992992401123,-0.05633170569249294,-100,100,-1482.6504938264143,8,7734,-0.07521729842197848,-100,100,-559.4662656626759,12,4758
343,386,2.2435627885784467e-16,4.333821773529053,0.08938311322286922,-1.3179903081453097,100,883.8202235477308,7,7734,-0.6640920394480392,-100,10,-1964.3842526873,0,4758
344,473,2.019206509720602e-16,6.0371315479278564,0.07572867649029104,-1.6181960205332135,100,924.7228686229439,8,7744,-0.44440973900810915,-100,100,-1953.1808029406398,1,4759
345,396,1.817285858748542e-16,4.347721099853516,0.10975207131247422,-1.8,100,1219.3455122815885,10,7745,-0.9476179019712239,-100,10,-1978.6261793159154,0,4759
346,600,1.6355572728736877e-16,7.466644048690796,0.06305669119853366,-1.8429220412544578,100,975.6131262237127,8,7746,-0.316854404331459,-100,100,-1802.9015606460016,5,4760
347,445,1.472001545586319e-16,5.07875919342041,0.07817306766055962,-1.4507523863022074,100,931.1975819725861,8,7746,-0.6175887057846484,-100,10,-1908.9666895803482,0,4760
348,705,1.3248013910276872e-16,7.874252080917358,0.03426148935747099,-100,100,627.9788384330858,8,7748,-0.3902235343734522,-100,100,-1940.1914129048043,1,4761
349,583,1.1923212519249185e-16,7.0509138107299805,0.08020208271226824,-1.431183768125516,100,1193.246586593127,9,7748,-0.3681066274028224,-100,100,-1921.8847016701359,2,4761
350,404,1.0730891267324267e-16,5.293901681900024,0.0934017539233109,-1.7779199797577347,100,933.6439322174158,8,7748,-0.4628664074257029,-100,10,-1982.9196894117113,0,4761
351,619,9.65780214059184e-17,7.020922422409058,0.07175850440957965,-1.6558119007275667,100,1206.3322176294434,9,7748,-0.4693510428889389,-100,100,-1937.4811050455398,2,4761
352,623,8.692021926532657e-17,6.870558261871338,0.08042591574430978,-1.588970603256277,100,1322.6846103309188,7,7757,-0.48892578858098173,-100,100,-1920.5004975460963,1,4763
353,571,7.822819733879392e-17,6.975006580352783,0.06115422027269702,-1.6671629075513805,100,831.6362414884068,6,7757,-0.3276564263628402,-100,100,-1917.7730635017037,3,4764
354,575,7.040537760491452e-17,7.0213093757629395,0.0814258256170636,-1.0491769071088268,100,1317.7955617865573,10,7757,-0.4819796977705729,-100,100,-1956.3555932507554,2,4766
355,595,6.336483984442307e-17,6.9500651359558105,0.06778475182482578,-1.6052528181578474,100,1122.3121359636405,9,7759,-0.4860243338919201,-100,100,-1960.136138586114,1,4766
356,416,5.702835585998077e-17,5.134829044342041,0.09479227754368774,-1.7,100,1050.3932274616038,9,7759,-0.5444436681126679,-100,100,-1958.3638742012663,1,4766
357,329,5.1325520273982695e-17,4.585414886474609,0.1158350761596092,-1.5078279503827825,100,932.5881981610137,8,7759,-0.4821208542309861,-100,100,-1931.3761420493304,2,4766
358,267,4.6192968246584426e-17,3.235003709793091,0.16183346857234568,-1.5718723778897457,100,1145.4572905550626,10,7759,-0.9581672240154927,-100,10,-1971.9081470238839,0,4767
359,425,4.1573671421925986e-17,5.404934883117676,0.08746476595003212,-1.2098460893086953,100,930.8875040061919,8,7759,-0.5041211249031698,-100,10,-1955.9899646242989,0,4769
360,630,3.741630427973339e-17,7.596397876739502,0.06572669441510288,-1.8707130234779505,100,1112.4900296700314,9,7761,-0.36617606837724603,-100,100,-1856.5126666726374,5,4772
361,559,3.367467385176005e-17,6.533753871917725,0.06706937126646403,-1.9219730713546164,100,848.8299627483688,6,7761,-0.35324830242991556,-100,100,-1939.6864286426662,1,4772
362,521,3.0307206466584045e-17,6.17981743812561,0.07445893143314188,-1.835254473422869,100,953.7444527271142,7,7765,-0.41908631554175946,-100,100,-1920.253497812342,2,4772
363,546,2.727648581992564e-17,6.255898952484131,0.05689204846758526,-1.9504957523354407,100,781.9812061869594,6,7765,-0.4682189412695591,-100,10,-1936.0853221496268,0,4772
364,576,2.454883723793308e-17,6.795436382293701,0.0776331844217543,-1.7692087883487069,100,1174.5900803011427,8,7767,-0.42986383210849655,-100,100,-1910.7447337222673,2,4772
365,686,2.209395351413977e-17,7.6547605991363525,0.06673563671681763,-1.9052396954888682,100,1017.5182530213185,6,7770,-0.3044080425824947,-100,100,-1928.1205417175215,1,4772
366,717,1.9884558162725795e-17,6.965290307998657,0.034453362022589896,-100,100,613.7866444324391,6,7797,-0.48001913132164564,-100,100,-1909.0360852661847,2,4772
367,548,1.7896102346453215e-17,6.067028284072876,0.07457666934235815,-2.0,100,971.5102715228998,6,7798,-0.42439070930879425,-100,100,-1933.9484623201754,1,4772
368,442,1.6106492111807894e-17,5.208813905715942,0.08653747674378535,-1.7514716615256487,100,915.0472790887864,7,7798,-0.45907946635425023,-100,100,-1913.443215764515,2,4773
369,472,1.4495842900627104e-17,5.389003038406372,0.07686020653744707,-1.8718510369786119,100,969.5146452633574,9,7801,-0.5755996385661379,-100,100,-1903.508004738218,1,4774
370,426,1.3046258610564394e-17,5.4140098094940186,0.09999218930772928,-1.788674309811223,100,1170.3085836576636,10,7802,-0.5885835613372284,-100,10,-1911.7194072233178,0,4774
371,401,1.1741632749507956e-17,5.103027582168579,0.09772433683115543,-1.750050362039433,100,1031.8712726001702,9,7803,-0.5460392275404259,-100,100,-1945.5377677265374,3,4775
372,465,1.0567469474557161e-17,5.556579828262329,0.07653525460573564,-1.791352820669698,100,886.1251778252073,6,7806,-0.5175733338589357,-100,100,-1972.4719753364038,1,4775
373,604,9.510722527101445e-18,7.143031358718872,0.07576989589458778,-1.7860920683705954,100,1352.7957213019704,11,7811,-0.6257750613169483,-100,100,-1959.9274920446821,1,4776
374,747,8.559650274391301e-18,7.819589614868164,0.03921838811331838,-100,100,696.5577912806477,5,7816,-0.3707938371884223,-100,100,-1906.6219108228674,3,4779
375,974,7.703685246952171e-18,9.419718503952026,-0.021857509401949943,-100,100,-504.9521822038476,6,7817,-0.34798805495962787,-100,100,-1892.707030925416,2,4779
376,549,6.933316722256954e-18,6.0354790687561035,0.06424041795205916,-1.8236316106842734,100,856.8386946445651,7,7819,-0.4002279813902617,-100,100,-1901.0829116037432,2,4782
377,918,6.239985050031259e-18,8.919181823730469,0.005094907086005892,-100,100,110.87027309857422,6,7835,-0.32861183685094086,-100,100,-1842.8551810600763,2,4782
378,489,5.615986545028133e-18,6.145501613616943,0.07528244186176346,-1.9383552611726793,100,969.7131336213752,8,7840,-0.4810491250166518,-100,100,-1953.0594475676064,2,4782
379,790,5.05438789052532e-18,9.376644611358643,0.029354039632507666,-100,100,560.6328029412639,7,7842,-0.27393313772384575,-100,100,-1846.8572145341682,3,4783
380,776,4.548949101472788e-18,8.098675966262817,0.003640493881376354,-100,100,74.269715673959,9,7846,-0.4716172678862857,-100,100,-1896.8446514386412,2,4786
381,502,4.09405419132551e-18,5.6032609939575195,0.07855825406759,-1.8194850152906128,100,1015.1297590613979,8,7847,-0.502914049489929,-100,100,-1963.376449208683,2,4786
382,442,3.6846487721929585e-18,5.174796104431152,0.10785236025574883,-1.7612863935174532,100,1344.1639658673978,11,7847,-0.64505801760305,-100,100,-1931.3037047035318,2,4789
383,662,3.3161838949736628e-18,8.65000057220459,0.06222907779582118,-100,100,1164.1815874042227,10,7847,-0.3240273368324224,-100,100,-1841.1233278818243,2,4789
384,301,2.9845655054762965e-18,3.939882755279541,0.12412601877583061,-1.8,100,944.2266248277434,8,7848,-0.6513699345894027,-100,10,-1969.0913122637646,0,4789
385,553,2.686108954928667e-18,6.620864152908325,0.06726008601025808,-1.7580449007724321,100,969.8231801819112,8,7850,-0.4302229247139034,-100,10,-1925.2475880947177,0,4791
386,532,2.4174980594358003e-18,6.035778999328613,0.0812127413718036,-1.8212980373571213,100,1175.0671549086264,9,7855,-0.5444240316220158,-100,100,-1929.983192100046,1,4791
387,453,2.1757482534922204e-18,5.494234323501587,0.09788996775709405,-1.858147071307996,100,1169.4914447940025,9,7856,-0.5326266203511892,-100,100,-1966.9901089569419,1,4791
388,982,1.9581734281429983e-18,9.960847854614258,-0.0343384926552888,-100,100,-805.54669920042,10,7864,-0.32853741165506295,-100,10,-1903.2172257177797,0,4791
389,362,1.7623560853286985e-18,4.121999979019165,0.11016763812185847,-1.9032302892454336,100,1075.8971538980697,9,7873,-0.7418908551221496,-100,100,-1978.6229106107728,1,4791
390,432,1.5861204767958286e-18,5.038002967834473,0.09149282728130194,-1.8103727961139815,100,1011.453205594793,8,7873,-0.5188063433790425,-100,100,-1954.3434955088533,1,4793
391,348,1.4275084291162459e-18,4.168001890182495,0.09661500347885858,-1.5632911779366188,100,856.8784658539968,7,7874,-0.6446110151849276,-100,100,-1971.2204844355085,2,4793
392,378,1.2847575862046213e-18,4.669031620025635,0.10554358744908134,-1.606955086188715,100,1054.6970693786698,8,7874,-0.6292617723639262,-100,100,-1952.599279645263,1,4793
393,553,1.1562818275841592e-18,5.940518856048584,0.051054007369572156,-1.5980562631706627,100,681.36678235431,5,7874,-0.5081952401113119,-100,100,-1949.9451363071037,1,4793
394,710,1.0406536448257433e-18,7.783859729766846,0.03438161056107423,-100,100,613.5398404623696,6,7874,-0.41012930405476006,-100,100,-1930.4786341857555,1,4794
395,588,9.36588280343169e-19,7.117999315261841,0.04629464772556066,-1.594985329513872,100,687.4755187245759,6,7878,-0.36650211792176146,-100,100,-1912.7745534336732,1,4798
396,555,8.429294523088522e-19,6.464683294296265,0.06479110463674521,-1.8152947414043348,100,889.4522844532383,7,7884,-0.39983508773774995,-100,100,-1922.007266755364,2,4798
397,723,7.58636507077967e-19,7.553741931915283,0.04135942771158408,-100,100,770.4847788390998,8,7884,-0.42125871420272437,-100,100,-1887.660298342408,1,4798
398,489,6.827728563701703e-19,5.638988256454468,0.08004232854336299,-2.0,100,1060.8009801851897,9,7886,-0.5771681515863358,-100,100,-1953.1370249681606,2,4800
399,449,6.144955707331533e-19,5.143002271652222,0.0692501157007746,-1.3810937916480475,100,802.7473412033793,7,7886,-0.6124423020123907,-100,100,-1940.8296550772661,2,4800
400,1008,5.530460136598381e-19,9.199795961380005,-0.03288145109995124,-100,100,-766.6967952975631,9,7897,-0.3738003212550207,-100,100,-1858.908997601218,1,4801
401,532,4.977414122938543e-19,6.787998676300049,0.0779199593912418,-1.8075808007034027,100,1137.2418073151741,9,7898,-0.4434506516893108,-100,100,-1936.1055452755309,2,4802
402,385,4.479672710644689e-19,5.013999700546265,0.11279012976178139,-1.7791277228315467,100,1197.041647161786,10,7900,-0.5714691056718411,-100,100,-1970.9969454621798,2,4805
403,431,4.0317054395802205e-19,5.185913324356079,0.09119076053193291,-1.9,100,1056.080197720315,10,7901,-0.5787608408386054,-100,100,-1938.2700559684895,1,4806
404,503,3.6285348956221985e-19,6.595902442932129,0.07457783406572073,-1.939079328390277,100,987.0376338598138,8,7901,-0.4022941065012002,-100,100,-1948.3103577853124,3,4806
405,577,3.265681406059979e-19,6.64959454536438,0.06558052879464057,-1.7401175679298264,100,1022.138121793268,9,7912,-0.4794919047664774,-100,100,-1960.642398590126,1,4809
406,387,2.939113265453981e-19,4.729003429412842,0.09960174762758361,-1.9503375425855045,100,1024.2047708544424,8,7914,-0.6407696268227756,-100,100,-1950.502744048529,1,4810
407,411,2.645201938908583e-19,5.024003267288208,0.06844353063115727,-2.0,100,701.9568501531489,6,7914,-0.5064685825310843,-100,100,-1899.2571844915662,2,4812
408,476,2.3806817450177245e-19,5.8673200607299805,0.09932349897583809,-1.8407146124836036,100,1365.0028464249428,11,7918,-0.6082466869736594,-100,100,-1924.4925175846581,2,4812
409,854,2.1426135705159522e-19,8.939196586608887,0.018610488677550302,-100,100,378.23957188253235,6,7920,-0.31873566491024935,-100,100,-1891.3774355774196,2,4812
410,397,1.928352213464357e-19,4.663998365402222,0.08377339877809616,-1.8226034453464273,100,846.1951010575493,7,7920,-0.54909812941629,-100,100,-1963.5749107926529,2,4812
411,576,1.7355169921179214e-19,6.854998826980591,0.06785651767788518,-1.7531529554046763,100,1061.2759364821243,9,7943,-0.395342343072926,-100,100,-1894.8758503485342,2,4814
412,515,1.5619652929061291e-19,6.068999528884888,0.07635247953150996,-1.8204152004535878,100,1050.8391757921715,9,7947,-0.4204921951395361,-100,100,-1856.473041541052,4,4814
413,393,1.4057687636155163e-19,5.045987367630005,0.10552232863424678,-1.5989994686546656,100,1092.7892353362597,9,7961,-0.47603657226696067,-100,100,-1878.9163507376938,3,4818
414,621,1.2651918872539646e-19,7.613694429397583,0.07222366808724172,-1.6909060094103476,100,1236.8303159940144,9,7962,-0.41580755783810086,-100,100,-1914.7938038444545,2,4819
415,944,1.138672698528568e-19,9.415428638458252,-0.01512256141051165,-100,100,-353.6864662690465,8,7966,-0.38423764372521074,-100,100,-1858.1732450551192,4,4819
416,490,1.0248054286757113e-19,5.780351161956787,0.09487470069462445,-1.8510803162064633,100,1319.99171076431,10,7966,-0.5949340546984382,-100,100,-1941.8647545357023,1,4821
417,445,9.223248858081402e-20,5.578995943069458,0.08764749273691162,-1.8295644067156234,100,1053.0846252339932,9,7966,-0.49101313306351757,-100,100,-1921.8254028106078,2,4821
418,622,8.300923972273262e-20,7.250012636184692,0.05144145827200559,-100,100,782.887553441653,6,7967,-0.31599371587022207,-100,100,-1865.6268984977912,4,4822
419,580,7.470831575045936e-20,7.347988843917847,0.06735855237695604,-1.700172555992211,100,1065.4102229463138,10,7967,-0.3916392003213442,-100,100,-1897.4919255569127,1,4824
420,365,6.723748417541343e-20,4.405001878738403,0.11499493372548827,-2.0,100,1022.5349506870417,8,7968,-0.5791569757438264,-100,100,-1951.7590082566949,3,4824
421,619,6.051373575787208e-20,7.149054765701294,0.09207014196925241,-1.5654482830317766,100,1687.4615620124582,11,7968,-0.6387860421187436,-100,100,-1923.384772819537,1,4824
422,646,5.446236218208488e-20,7.393007755279541,0.06875993896192317,-1.7,100,1215.9507606026493,9,7968,-0.48631597737814514,-100,10,-1965.6891805624628,0,4825
423,327,4.901612596387639e-20,4.177002191543579,0.14309107512132305,-1.9396477604405775,100,1273.510568579775,11,7969,-0.7054326862436966,-100,100,-1999.9016655008797,1,4825
424,1501,4.411451336748875e-20,10.622136354446411,-0.04751525849213477,-100,100,-1235.4917513124883,10,7974,-0.328584771869687,-100,100,-1671.5107345010977,2,4827
425,570,3.970306203073988e-20,6.041998386383057,0.04443740149285662,-1.8914849196177275,100,642.0315767687924,6,7974,-0.48426644014288617,-100,100,-1943.8454907335451,1,4827
426,425,3.573275582766589e-20,4.787996768951416,0.10899274033816704,-1.7974775371099154,100,1299.1934648309511,11,7980,-0.7374663308359658,-100,10,-1945.4361807452779,0,4828
427,670,3.21594802448993e-20,7.368923664093018,0.045103082690644364,-100,100,791.6944104688805,8,7980,-0.4323023814641242,-100,100,-1944.9284142070949,1,4828
428,507,2.8943532220409374e-20,6.650936126708984,0.08080651751072165,-1.9,100,1152.543359255423,11,7990,-0.4643481213691225,-100,100,-1940.9751473229321,2,4829
429,1112,2.6049178998368437e-20,9.516908407211304,-0.058927362863031345,-100,100,-1508.3637072050133,10,7990,-0.46086664836321184,-100,100,-1879.414192025178,3,4831
430,1132,2.3444261098531593e-20,9.909998178482056,-0.03450830853156776,-100,100,-845.2810174807523,7,8000,-0.33817487126159607,-100,100,-1859.9617919387783,3,4831
431,315,2.1099834988678436e-20,3.914001226425171,0.15004491696119515,-1.8287282469970625,100,1334.4994914528697,11,8000,-0.7709612071771692,-100,100,-1952.0737765725924,1,4835
432,562,1.8989851489810592e-20,6.418002128601074,0.06863097390471254,-1.9285156786600266,100,1065.084084027234,9,8000,-0.4927415129969128,-100,100,-1911.8370704280217,1,4835
433,1702,1.7090866340829534e-20,11.329510927200317,-0.05532414143479604,-100,100,-1437.4318427588707,7,8001,-0.1799119998141919,-100,100,-1245.5307747136505,5,4836
434,509,1.538177970674658e-20,5.7196385860443115,0.06848220741435787,-1.6,100,950.3960744964585,9,8001,-0.5506325394373571,-100,100,-1939.8784364378091,1,4837
435,479,1.3843601736071923e-20,5.00899863243103,0.07978234076050095,-1.8361169134070652,100,1072.4342245026537,9,8001,-0.7865179129186654,-100,10,-1945.0587986478595,0,4838
436,638,1.2459241562464731e-20,7.275001049041748,0.06689514852231253,-1.9150742685612698,100,1059.1508865537742,7,8001,-0.34189200958423427,-100,100,-1922.116877882565,2,4840
437,578,1.1213317406218258e-20,6.758005380630493,0.06798185249406677,-1.6794907895601876,100,1057.5256973977027,9,8009,-0.41297370162091407,-100,100,-1881.9211582865055,2,4841
438,460,1.0091985665596432e-20,5.19089674949646,0.09513119126633607,-1.9,100,1219.0110848868303,10,8009,-0.6320436908662634,-100,100,-1939.7420872685625,1,4841
439,558,9.08278709903679e-21,6.162989616394043,0.06746781099837139,-1.72958546728171,100,1001.3572508378281,8,8009,-0.4906554314371926,-100,100,-1904.2337294077445,1,4841
