episode,iterations,epsilon,time,car_avg,car_min,car_max,car_cumulative,car_reproductions,car_table_size,her_avg,her_min,her_max,her_cumulative,her_reproductions,her_table_size
119,720,3.986723479010574e-06,7.683177709579468,-0.005753036127971695,-100,100,-109.6356094907566,8,5838,-0.6062299933734313,-100,100,-1949.0294286955818,2,4545
120,279,3.5880511311095166e-06,4.15727972984314,0.14080204566464743,-1.843536049367267,100,1012.789114465809,9,5839,-0.6243188925609446,-100,100,-1958.4883659636832,2,4545
121,501,3.229246017998565e-06,6.384760856628418,0.07163744126901757,-1.5290764688842478,100,927.2750397861633,8,5853,-0.4489473363238266,-100,100,-1919.6988101206825,2,4546
122,627,2.9063214161987086e-06,7.463627338409424,0.07744280363232559,-1.7398065706839385,100,1283.4595845985318,8,5871,-0.4692364811503025,-100,100,-1900.8769851398754,3,4551
123,440,2.615689274578838e-06,5.676824569702148,0.09163373154163791,-2.0,100,1034.4531953735504,9,5879,-0.505976555587687,-100,100,-1917.6511456773335,2,4552
124,384,2.354120347120954e-06,5.9387805461883545,0.11840145377071641,-1.4717998127755554,100,1267.132358254207,11,5879,-0.5363141975997977,-100,100,-1939.3121385208685,2,4552
125,598,2.118708312408859e-06,7.252471923828125,0.08380559259248317,-1.8695142491823886,100,1233.0316838132048,8,5882,-0.39454582347403605,-100,100,-1915.519972966445,1,4552
126,747,1.906837481167973e-06,8.837286710739136,0.03937203267739378,-100,100,811.0245011216346,10,5913,-0.4516487329300972,-100,100,-1895.569732107618,5,4553
127,411,1.7161537330511758e-06,5.203026056289673,0.0878172871574959,-1.9,100,885.1104372604012,7,5924,-0.5135443437139723,-100,100,-1934.0079984268195,2,4554
128,814,1.5445383597460583e-06,10.023808479309082,0.023995005412643034,-100,100,463.63149458308874,6,5943,-0.2662743551460795,-100,100,-1839.423245349117,6,4557
129,644,1.3900845237714525e-06,7.812476396560669,0.04160737425391444,-100,100,700.3353234418879,8,5959,-0.43815605863643964,-100,100,-1936.6497791730633,3,4558
130,724,1.2510760713943073e-06,9.179193258285522,0.0534484359779835,-100,100,1078.1618505478832,11,5970,-0.38242275990844765,-100,100,-1881.5199787495624,4,4560
131,711,1.1259684642548765e-06,9.96598482131958,0.03713257689930853,-100,100,674.2904639145436,8,5974,-0.2632397836440464,-100,100,-1806.3513953654463,5,4565
132,677,1.0133716178293888e-06,9.661191940307617,0.04087027185301225,-100,100,776.0447219449966,11,6005,-0.34222134155304745,-100,100,-1917.1239553801718,3,4566
133,721,9.1203445604645e-07,8.520197629928589,0.01439785138632233,-100,100,255.63385136415297,7,6035,-0.3682602586342063,-100,100,-1946.2554668817804,1,4566
134,475,8.20831010441805e-07,6.587492942810059,0.0938437271172681,-2.0,100,1365.8954481918372,13,6053,-0.7070770402598275,-100,100,-2027.8969514651853,2,4566
135,681,7.387479093976244e-07,8.883267402648926,0.047082677361039105,-100,100,820.4627356934675,9,6102,-0.3049780698145679,-100,100,-1873.785260940705,5,4571
136,545,6.64873118457862e-07,6.6358726024627686,0.06499380130705137,-1.844505806368374,100,897.8893650569148,8,6106,-0.4569797555485015,-100,100,-1917.9440340370609,1,4571
137,675,5.983858066120759e-07,7.906240940093994,0.03259244678608184,-100,100,561.144156315971,8,6117,-0.3826730411004037,-100,100,-1877.3939396385804,4,4573
138,496,5.385472259508683e-07,6.2021496295928955,0.09562433943339892,-1.5738816419595447,100,1312.7309317417003,10,6138,-0.5970668915319179,-100,100,-1919.5700562751163,2,4576
139,990,4.846925033557815e-07,10.881794691085815,-0.008417937470280216,-100,100,-203.63832534354873,9,6166,-0.3437581461632517,-100,100,-1849.0750682121306,2,4578
140,1079,4.3622325302020334e-07,9.67683482170105,-0.044558453428021366,-100,100,-1022.7056230799465,9,6181,-0.354743351947939,-100,100,-1853.5340139279813,4,4582
141,407,3.92600927718183e-07,5.2699973583221436,0.07180189784985161,-1.776401358359113,100,669.8399050412656,5,6184,-0.41558837621168077,-100,100,-1973.629198629272,2,4584
142,453,3.5334083494636473e-07,5.067989110946655,0.0939412726513319,-1.7994111930367795,100,1169.1930794184768,9,6187,-0.7331776141098024,-100,10,-1959.7837625155018,0,4584
143,624,3.180067514517283e-07,7.129324197769165,0.06462639691895349,-100,100,1013.2126508953528,8,6203,-0.3874916984970852,-100,100,-1863.8350697709798,1,4584
144,424,2.8620607630655544e-07,5.075999975204468,0.11039182607936117,-1.8284434821147737,100,1326.0266148652863,10,6206,-0.7558895785469071,-100,100,-1954.7304501223018,1,4593
145,484,2.575854686758999e-07,5.978011608123779,0.08488301248262099,-1.7815143428251328,100,1137.6870163045692,10,6206,-0.5460807736890488,-100,100,-1929.3033734434096,2,4594
146,1028,2.318269218083099e-07,10.152999639511108,-0.03579718084386462,-100,100,-870.5874381227876,9,6214,-0.31971118519164565,-100,100,-1849.5292063336701,5,4594
147,581,2.086442296274789e-07,7.06141209602356,0.08491881097267988,-1.9,100,1373.9014427269879,10,6230,-0.4675216321040035,-100,100,-1887.384828803862,4,4595
148,717,1.87779806664731e-07,7.853893041610718,0.038232493275465435,-100,100,714.2976718655207,7,6264,-0.5374620201601166,-100,100,-1932.7134244957792,1,4596
149,975,1.6900182599825792e-07,11.11693263053894,-0.0123016099472963,-100,100,-286.86124236100244,7,6287,-0.28484411425268746,-100,100,-1862.5956630983235,5,4606
150,437,1.5210164339843212e-07,5.209011793136597,0.09161066740288487,-1.752885703027515,100,949.8193996331104,7,6287,-0.49541864027211396,-100,100,-1930.6464411404281,2,4607
151,451,1.3689147905858892e-07,5.241987705230713,0.08011578711585209,-1.7,100,932.4676462414023,8,6311,-0.563579754585281,-100,100,-1916.1711655899553,2,4610
152,427,1.2320233115273002e-07,5.55701756477356,0.11045416052855114,-1.9347667115943934,100,1279.3905414022079,10,6315,-0.5193125211969698,-100,100,-1913.1473280896366,1,4611
153,1003,1.1088209803745703e-07,9.875632524490356,-0.030544593785664043,-100,100,-762.5457838591028,10,6352,-0.42358258789806325,-100,100,-1918.8291231782266,4,4612
154,471,9.979388823371132e-08,5.82375168800354,0.08833655689975531,-2.0,100,1166.04255107677,10,6358,-0.5969936896638706,-100,100,-1946.796421993882,2,4613
155,855,8.98144994103402e-08,8.787373542785645,0.004899214074512245,-100,100,101.96244331874884,7,6384,-0.34834332424514725,-100,100,-1869.5586212237051,2,4615
156,352,8.083304946930617e-08,4.6340296268463135,0.10729926575809925,-1.6741015126194507,100,1031.145943935334,10,6388,-0.6678292934125949,-100,100,-1956.0720004054904,2,4621
157,715,7.274974452237555e-08,7.688902854919434,0.0442837927025521,-100,100,775.0992236727694,6,6394,-0.36168628402016334,-100,100,-1864.8544804079622,4,4623
158,702,6.5474770070138e-08,7.403033494949341,0.02746246367417645,-100,100,477.59970575760264,6,6402,-0.4364705640718833,-100,100,-1953.2057742216778,1,4625
159,613,5.8927293063124204e-08,7.346990346908569,0.06284275661023411,-100,100,986.1285367277936,8,6403,-0.3912861944186897,-100,100,-1948.9965343994936,1,4625
160,357,5.303456375681178e-08,5.09807014465332,0.1296483540824611,-1.5983054342313374,100,1283.648353770447,11,6403,-0.6792441267751493,-100,100,-1979.317385422785,1,4630
161,516,4.7731107381130604e-08,6.868427991867065,0.07380797126744376,-1.8328262717943493,100,1004.1574490935724,9,6404,-0.43511396009148146,-100,100,-1928.4250711254458,2,4630
162,815,4.295799664301754e-08,8.776204347610474,0.02372823069707263,-100,100,503.2757730849105,8,6404,-0.4697640158747787,-100,100,-1925.092937054843,2,4632
163,794,3.866219697871579e-08,9.32841444015503,0.036443117481159776,-100,100,700.5460473403343,6,6410,-0.3061507014544346,-100,100,-1974.365873679649,1,4634
164,731,3.479597728084421e-08,7.583001375198364,0.012574174744931912,-100,100,255.2054506231381,10,6411,-0.6003578535954723,-100,10,-1969.1737597931492,0,4634
165,627,3.131637955275979e-08,6.934001207351685,0.05208156279258803,-1.8875868812178418,100,787.6815556751013,6,6412,-0.3733451560972533,-100,100,-1964.5422113837467,2,4634
166,563,2.8184741597483813e-08,6.525917291641235,0.06867066805719377,-1.9,100,1030.5407155343069,9,6425,-0.49412000953314766,-100,100,-1937.444557379472,3,4634
167,584,2.5366267437735433e-08,7.003803730010986,0.061930406656815165,-1.5023657135410815,100,962.0269370069668,8,6428,-0.47486667053347537,-100,100,-1908.014282203504,1,4634
168,608,2.282964069396189e-08,7.896052360534668,0.07557629795200675,-1.7988060004399151,100,1261.5951417128488,9,6429,-0.45055286091481467,-100,10,-1954.498310648466,0,4636
169,520,2.05466766245657e-08,6.557042598724365,0.08471289334078654,-1.6,100,1289.6690882201342,11,6438,-0.6686246482625462,-100,100,-1958.4015947609978,1,4636
170,652,1.849200896210913e-08,7.736130952835083,0.03588274515995027,-100,100,591.4552884714603,7,6447,-0.4329069425962364,-100,100,-1903.0589196530552,3,4637
171,622,1.6642808065898218e-08,7.709893465042114,0.057707566554100954,-100,100,899.3724247456634,8,6449,-0.3579028508547022,-100,100,-1878.274161285477,2,4637
172,1019,1.4978527259308396e-08,9.793989658355713,-0.015061667757753762,-100,100,-343.76750490297184,8,6453,-0.36775802589318113,-100,100,-1869.3140456150397,1,4638
173,1169,1.3480674533377557e-08,9.930702447891235,-0.04397775268731705,-100,100,-1124.247269698573,9,6453,-0.3887044542886025,-100,100,-1844.0139311451303,4,4641
174,303,1.2132607080039802e-08,3.74699068069458,0.1418068275268838,-1.8565233271945454,100,1079.1499574795857,9,6454,-0.6677548476268106,-100,100,-1947.8408905274064,1,4642
175,580,1.0919346372035822e-08,7.091294765472412,0.06504945695801101,-1.7073109919429938,100,1054.7118951171906,9,6454,-0.45655407295906636,-100,100,-1922.0926471576693,3,4642
176,395,9.82741173483224e-09,4.533919095993042,0.09108550025879812,-1.7644003088663833,100,913.6786530960039,8,6454,-0.5993298389470025,-100,100,-1932.2394007651362,2,4642
177,593,8.844670561349016e-09,6.743382453918457,0.06121378907128597,-1.7056732488795219,100,1018.5362363571272,9,6476,-0.5565643667854913,-100,10,-1942.96620444815,0,4642
178,745,7.960203505214115e-09,8.376997947692871,0.015041568543428448,-100,100,305.81013005644377,10,6498,-0.4332522646060871,-100,100,-1914.9750095589052,4,4642
179,530,7.164183154692703e-09,5.9346022605896,0.06875400821082235,-1.9536881957458667,100,995.6955469091293,9,6505,-0.5628649295018937,-100,100,-1935.1296276275104,1,4642
180,371,6.4477648392234335e-09,4.393612861633301,0.12295865945013643,-1.619405874866155,100,1213.6019687728465,10,6508,-0.7448178135942063,-100,100,-1996.856558246067,1,4646
181,346,5.80298835530109e-09,3.8932323455810547,0.10748611691583893,-1.7,100,1038.2084032900882,9,6508,-1.0282364457395383,-100,10,-1988.609286060267,0,4647
182,566,5.222689519770981e-09,6.82340669631958,0.06360008465584696,-1.9380590050554205,100,929.3244369912358,7,6512,-0.48420654901861293,-100,100,-1974.110100348885,1,4648
183,358,4.7004205677938825e-09,4.866661310195923,0.1203715942367359,-1.710779551357315,100,1170.9748687349668,11,6514,-0.6591277736557887,-100,0.15769663467591377,-2021.5448818023037,0,4649
184,453,4.230378511014494e-09,5.513011455535889,0.097708417290784,-1.7064532361045857,100,1190.7724815227846,10,6522,-0.5435970308033209,-100,10,-1971.0828336928416,0,4649
185,365,3.807340659913045e-09,4.565990924835205,0.0966200746331605,-1.7470411142510098,100,882.527761699288,7,6543,-0.5834776881035082,-100,10,-1983.2406618638245,0,4652
186,694,3.4266065939217406e-09,7.663997650146484,0.03138656959913241,-100,100,535.454877361199,6,6545,-0.3937026759325622,-100,100,-1938.5919762919364,1,4652
187,826,3.0839459345295667e-09,7.897000312805176,0.02424216812353815,-100,100,501.59470064412784,7,6547,-0.4873688382546937,-100,100,-1987.4901224026407,1,4652
188,279,2.77555134107661e-09,3.6699881553649902,0.1500929174954253,-1.6157954233618324,100,1064.759156712547,9,6549,-0.7281366500781138,-100,10,-1969.6096384612977,0,4652
189,437,2.497996206968949e-09,5.384999513626099,0.08679736539451864,-1.6776385931778952,100,1056.5843289474753,10,6551,-0.6721107334708483,-100,100,-1980.7103315385898,2,4655
190,454,2.248196586272054e-09,5.46178126335144,0.07417002517772593,-1.5494363027039324,100,860.1497819860876,8,6556,-0.5647519348369594,-100,10,-1974.9375161248472,0,4663
191,438,2.0233769276448487e-09,5.883652687072754,0.0886176437476151,-1.4295494110304796,100,1030.4459614972684,9,6557,-0.5164217565704066,-100,100,-1967.566892533249,1,4664
192,512,1.821039234880364e-09,6.305000305175781,0.08502787136447444,-1.6611490499573303,100,1150.597155304068,9,6560,-0.43342306883290616,-100,100,-1968.174155570227,1,4665
193,337,1.6389353113923277e-09,4.51253604888916,0.11799094028383998,-1.8,100,1047.9955316010667,9,6561,-0.6164598952000633,-100,100,-1952.3284880986005,1,4665
194,855,1.475041780253095e-09,9.006251096725464,0.02306397243905927,-100,100,479.6383708426766,7,6565,-0.3456130462483326,-100,10,-1960.3171983205425,0,4666
195,457,1.3275376022277854e-09,5.103593111038208,0.09831465331265779,-2.0,100,1231.3910327410388,10,6569,-0.7298753057626645,-100,100,-1990.369958814786,1,4666
196,688,1.1947838420050068e-09,6.87621545791626,0.04762970712595699,-100,100,825.8991215640941,6,6570,-0.5232872315449425,-100,100,-1935.6394694847424,1,4666
197,586,1.0753054578045062e-09,6.821645736694336,0.06792219213742921,-1.8,100,1077.7893448367267,9,6572,-0.4704448512850812,-100,100,-1879.4271808838994,3,4668
198,793,9.677749120240556e-10,8.838472127914429,0.030626019324797527,-100,100,649.363487743682,9,6581,-0.3911436314600207,-100,100,-1905.6517724732207,4,4668
199,728,8.709974208216501e-10,8.331675052642822,0.04693824683637815,-100,100,866.526974846377,7,6584,-0.3697316854953713,-100,100,-1883.4132059134213,4,4669
200,989,7.838976787394851e-10,9.34346055984497,-0.026926847242209118,-100,100,-653.218387248751,9,6587,-0.5890744794464895,-100,10,-1934.5205905022715,0,4669
201,511,7.055079108655365e-10,6.805002927780151,0.07955447136415619,-1.7371144644789789,100,1056.881152072815,8,6589,-0.39879128385413093,-100,100,-1941.7147610857635,3,4669
202,532,6.349571197789829e-10,7.329004526138306,0.0914687446811439,-1.6,100,1426.5465420471203,12,6593,-0.48410762552081554,-100,100,-1958.6994528572197,3,4670
203,373,5.714614078010846e-10,4.975990295410156,0.11446557094803769,-1.7819430471815125,100,1185.5199183088264,10,6594,-0.688483144173296,-100,10,-1965.6193766147603,0,4670
204,657,5.143152670209761e-10,7.738010883331299,0.011408953204765006,-100,100,207.75703785877076,9,6595,-0.5462585261124835,-100,100,-1947.9579041171162,2,4670
205,244,4.628837403188785e-10,3.5119879245758057,0.1901856936821197,-1.814189469843877,100,1322.1709424780963,12,6595,-0.900580103914573,-100,100,-1953.3582453907088,1,4670
206,813,4.165953662869907e-10,8.535908937454224,0.009369113734542864,-100,100,191.30793334563074,8,6606,-0.3558583964592446,-100,100,-1884.6260676481595,2,4674
207,329,3.749358296582916e-10,3.989941358566284,0.10784839688513526,-1.9420720600725834,100,962.439093802947,8,6612,-0.7866159897239088,-100,10,-1972.0462862378392,0,4675
208,420,3.3744224669246245e-10,4.925999879837036,0.103853817414676,-1.7,100,1177.7022894824258,10,6620,-0.6125017729711628,-100,100,-1957.5556664158364,1,4675
209,460,3.036980220232162e-10,5.718000173568726,0.09134665864045668,-2.0,100,1053.7750540763084,9,6620,-0.4500888655988864,-100,100,-1957.436476489557,2,4677
210,702,2.733282198208946e-10,7.559831380844116,0.0432838317423615,-100,100,792.2672562121849,7,6635,-0.4821937853179382,-100,100,-1941.3121796900193,3,4680
211,820,2.4599539783880517e-10,8.775771379470825,0.018039844607345843,-100,100,364.7115384267109,7,6635,-0.31472592075590544,-100,100,-1852.7914954900154,6,4680
212,796,2.2139585805492464e-10,9.059722423553467,0.023692519515987213,-100,100,480.60275838180064,8,6637,-0.3269612175714425,-100,100,-1879.7000398182229,3,4681
213,472,1.992562722494322e-10,5.4890899658203125,0.11271790837231224,-1.6443160534824726,100,1543.8971909755608,11,6641,-0.7423145215737964,-100,100,-1950.060248174363,1,4682
214,804,1.7933064502448899e-10,8.698715686798096,0.013885414871944246,-100,100,268.41895488955424,6,6662,-0.3249130368165316,-100,100,-1896.1924828612784,2,4685
215,698,1.613975805220401e-10,7.90197229385376,0.025471430979379605,-100,100,500.41173302089175,10,6663,-0.4713699665106376,-100,100,-1926.9604230954865,3,4685
216,494,1.452578224698361e-10,6.614891290664673,0.09361197437454064,-1.939885878085172,100,1336.6853820940657,12,6722,-0.4894871535157456,-100,100,-1909.4893858649236,2,4685
217,560,1.307320402228525e-10,6.750072002410889,0.08424205862426097,-1.7938505763669117,100,1294.9689251721397,9,6724,-0.4509065898161702,-100,100,-1858.6369632222536,6,4687
218,623,1.1765883620056724e-10,7.176737070083618,0.07169438273717,-1.9,100,1272.5752935847677,10,6731,-0.5391738774912033,-100,100,-1930.2424814185079,1,4688
219,507,1.0589295258051053e-10,6.407154083251953,0.07166057614485923,-1.702611913909191,100,936.0304456041512,8,6737,-0.41008756763202603,-100,100,-1899.5256132715444,2,4691
220,327,9.530365732245948e-11,4.385656833648682,0.11367892282095074,-1.5832857552292603,100,952.1746575482834,8,6737,-0.600830639521775,-100,100,-1968.3211750733346,2,4695
221,508,8.577329159021353e-11,6.563225269317627,0.0828081141278237,-1.817356223669334,100,1113.686326905101,10,6744,-0.42457628228947814,-100,100,-1923.7551350536255,2,4700
222,482,7.719596243119218e-11,6.044988632202148,0.09275385616952614,-1.9,100,1193.1856057647842,9,6745,-0.4869577927473429,-100,100,-1910.8223787405736,2,4701
223,646,6.947636618807296e-11,7.9548492431640625,0.07193918920340796,-100,100,1317.9259462064338,10,6748,-0.429133741404482,-100,100,-1898.916805714833,3,4701
224,481,6.252872956926567e-11,5.410000562667847,0.06953135612631305,-1.9,100,852.2458320402189,7,6754,-0.548469234583071,-100,100,-1881.2494746199334,2,4701
225,449,5.62758566123391e-11,4.987192153930664,0.08110162800231971,-1.5476266390269555,100,978.4911418479874,8,6755,-0.7615985566650276,-100,100,-1942.0763194958204,1,4703
226,547,5.064827095110519e-11,6.809141159057617,0.08766933920021129,-1.4258344145222313,100,1359.4007736384763,11,6774,-0.48213514697883636,-100,100,-1880.3270732174617,3,4708
227,577,4.558344385599467e-11,6.51809549331665,0.06840368858748688,-1.9,100,1113.543646515699,9,6775,-0.6230636280584229,-100,10,-1953.3044739631557,0,4709
228,411,4.1025099470395204e-11,4.667856454849243,0.100419083498103,-1.8320554978119301,100,1086.7353216164706,8,6776,-0.7166058590652493,-100,100,-1934.8358194761731,2,4710
229,678,3.692258952335568e-11,7.703764200210571,0.04573083189127366,-100,100,907.3454355547607,11,6778,-0.5767739182324199,-100,100,-1892.3952257205697,2,4713
230,649,3.3230330571020116e-11,6.784996747970581,0.047503377222342706,-100,100,864.5139620694149,9,6779,-0.6845858764590366,-100,100,-1923.0017269734337,1,4714
231,590,2.9907297513918106e-11,6.780259609222412,0.07455793343724221,-1.8,100,1197.102179268361,9,6780,-0.5159286721537728,-100,100,-1947.1148087083386,2,4714
232,574,2.6916567762526297e-11,6.717182397842407,0.08068222207174301,-1.8727927208525905,100,1353.2829108093456,10,6784,-0.6447076219871605,-100,100,-1940.5699421813529,1,4714
233,621,2.4224910986273667e-11,8.581245183944702,0.051756495852363096,-1.8508964752844401,100,789.5971007236514,6,6797,-0.24815473784934097,-100,100,-1843.7897022206034,5,4720
234,225,2.1802419887646303e-11,3.0768210887908936,0.19897696517620167,-1.2592133792238416,100,1262.7078210081759,11,6797,-1.024396470696845,-100,100,-1942.2557084412178,2,4721
235,511,1.9622177898881674e-11,6.031852722167969,0.07876539164933918,-1.8062875558878937,100,1120.8315231700965,10,6797,-0.5732263863441188,-100,100,-1930.0532428206482,1,4721
236,355,1.7659960108993508e-11,4.387347936630249,0.125320481283936,-1.4236956039108013,100,1200.8208516626748,10,6802,-0.7180496139928831,-100,10,-1945.9144539207132,0,4722
237,557,1.5893964098094157e-11,7.125147104263306,0.07995894123964702,-1.9072381952105384,100,1169.8792692772754,9,6813,-0.36307919433163155,-100,100,-1829.919139431423,4,4723
238,551,1.4304567688284741e-11,6.969977140426636,0.05989014546311163,-1.8539128212908833,100,839.1208280836571,7,6814,-0.3758751452545795,-100,10,-1876.7446002561153,0,4724
239,700,1.2874110919456267e-11,7.1545445919036865,0.03525760349545751,-100,100,611.966223870656,6,6818,-0.43881703234002134,-100,100,-1894.811945644212,3,4724
240,360,1.158669982751064e-11,4.31755805015564,0.12668751000949077,-1.5182152034773757,100,1233.1762224323832,10,6818,-0.7661902777330867,-100,100,-1955.3175887748373,1,4724
241,766,1.0428029844759576e-11,9.113237619400024,0.04724957193006359,-100,100,1011.991331598102,12,6818,-0.4080294623995681,-100,100,-1955.2771838187305,3,4726
242,418,9.38522686028362e-12,5.073894023895264,0.07142623808888451,-1.632424321283407,100,701.1199530804904,5,6818,-0.4839977058904339,-100,100,-1923.8908809144748,1,4726
243,320,8.446704174255258e-12,4.089737415313721,0.13415215162785268,-1.7,100,1195.563975307423,11,6818,-0.8212853376856761,-100,100,-1943.9823943019953,1,4726
244,524,7.602033756829732e-12,6.4200685024261475,0.06967908463969759,-1.8331460491613858,100,947.1477975074093,7,6818,-0.44281891094695414,-100,100,-1902.792860339062,1,4728
245,647,6.84183038114676e-12,7.04328727722168,0.04205531543839432,-100,100,659.3852907585845,5,6820,-0.39640562487852693,-100,100,-1908.6930837901073,1,4728
246,604,6.1576473430320836e-12,7.037237882614136,0.07375867824523934,-1.6615155066837481,100,1277.131513816319,10,6821,-0.5655925651057213,-100,10,-1924.145906489664,0,4728
247,415,5.541882608728876e-12,5.163083553314209,0.10136671393840524,-1.6571673285407122,100,1157.6078731765879,10,6821,-0.6563887366893308,-100,100,-1927.1573309198754,1,4728
248,707,4.987694347855988e-12,8.612666845321655,0.03984809349597184,-100,100,750.7380814641094,9,6822,-0.3363640768076088,-100,100,-1825.4478448348932,4,4734
249,1752,4.488924913070389e-12,12.496799230575562,-0.050285344650049475,-100,100,-1296.808753180126,8,6825,-0.20027352386232264,-100,100,-1767.6141216088597,2,4735
250,493,4.04003242176335e-12,5.805234670639038,0.08738469495568543,-1.4594347493651862,100,1125.340101639317,9,6827,-0.49028119820302274,-100,100,-1928.7662337306915,1,4735
251,586,3.6360291795870155e-12,7.045478820800781,0.07868688779669834,-1.4119953671076708,100,1227.5154496284943,9,6828,-0.4489570745758192,-100,100,-1963.7382441946331,1,4735
252,516,3.272426261628314e-12,6.31817102432251,0.07635818768506385,-1.8,100,1015.9456871497745,8,6831,-0.4477775267245715,-100,100,-1936.1900255570472,2,4737
253,901,2.9451836354654825e-12,8.70762014389038,0.019973419103184353,-100,100,480.9799054237824,10,6837,-0.5632073759482527,-100,10,-1971.2258158188843,0,4741
254,496,2.650665271918934e-12,6.185156345367432,0.09008774666170023,-1.8791100799682998,100,1165.2850030690925,10,6837,-0.4570387187407658,-100,100,-1932.3597028359577,2,4741
255,1001,2.3855987447270406e-12,8.408968925476074,-0.03614041941647046,-100,100,-876.043766655244,10,6847,-0.614048571850335,-100,100,-1923.8141756070997,3,4741
256,864,2.1470388702543367e-12,7.991983413696289,0.026812417129101672,-1.8653236669601345,100,527.6415566835918,4,6854,-0.32786999751089774,-100,100,-1860.6622358743448,1,4742
257,440,1.932334983228903e-12,5.285999774932861,0.08128947909544304,-1.5,100,872.3174001731993,7,6855,-0.4834540958054867,-100,100,-1897.0738719407298,1,4742
258,481,1.7391014849060129e-12,5.466823577880859,0.0812552331171666,-1.560961416906522,100,961.1681525429638,7,6855,-0.5574913731938099,-100,10,-1964.0421077617923,0,4742
259,703,1.5651913364154116e-12,7.902288913726807,0.01555408533517737,-100,100,272.9586435470277,6,6858,-0.36928612205311356,-100,100,-1914.7485428453938,2,4743
260,806,1.4086722027738706e-12,8.744648456573486,0.02390664403039321,-100,100,453.50903725655917,6,6859,-0.307661657096835,-100,10,-1909.348243942958,0,4743
261,411,1.2678049824964836e-12,5.460892677307129,0.09819789276261368,-1.7290950792576956,100,1024.3022194068233,9,6859,-0.4633360746124575,-100,100,-1942.7681608500343,2,4744
262,678,1.1410244842468353e-12,8.137480974197388,0.03679356882848775,-100,100,631.3040539591929,7,6861,-0.3421905401156385,-100,10,-1943.6422678568265,0,4744
263,893,1.0269220358221518e-12,8.957009315490723,-0.01000310589437094,-100,100,-218.81794143936432,7,6861,-0.3575009582911296,-100,100,-1918.7076431484927,3,4747
264,364,9.242298322399366e-13,4.683672904968262,0.11093324632725367,-1.9,100,994.7384198164837,8,6863,-0.5390907317543553,-100,100,-1916.4675513867332,2,4747
265,884,8.318068490159429e-13,9.430843591690063,0.02758999719762471,-100,100,595.0886495555674,6,6867,-0.31318447928378,-100,100,-1868.7717878863155,2,4747
266,431,7.486261641143486e-13,5.659022331237793,0.07500223920851382,-1.9405654420162588,100,820.07448350589,7,6867,-0.48200576606916923,-100,10,-1978.1516639478705,0,4747
267,628,6.737635477029138e-13,7.297490358352661,0.061815822551818035,-100,100,1094.4491382799383,10,6874,-0.5117318375637957,-100,100,-1930.2524912906374,3,4747
268,561,6.063871929326224e-13,7.341423511505127,0.07816316037607375,-1.7728231890343138,100,1181.3580059239787,9,6874,-0.39596967908934544,-100,100,-1938.6675488214353,1,4748
269,479,5.457484736393602e-13,5.656677722930908,0.068693128101597,-1.5847544440901689,100,870.6167055596403,8,6874,-0.5687279370313724,-100,0.7091990001533957,-1984.8605002394895,0,4749
270,300,4.911736262754241e-13,4.1789329051971436,0.10712399509406284,-1.7873302472255228,100,776.5418404368615,6,6874,-0.5618831913143095,-100,100,-1944.115841947511,1,4749
271,1304,4.4205626364788173e-13,10.125681161880493,-0.04814506649560558,-100,100,-1264.722751773063,7,6874,-0.3603922146083332,-100,100,-1808.4481329046162,2,4749
272,721,3.9785063728309357e-13,7.889280796051025,0.012874240994041443,-100,100,262.60876779645736,10,6878,-0.5466542760811838,-100,100,-1935.7027916034717,1,4749
273,557,3.5806557355478423e-13,7.306655168533325,0.06856056522996527,-1.7546421702622377,100,989.1232745727091,8,6878,-0.37322172273049725,-100,100,-1929.9295282394012,2,4750
274,373,3.222590161993058e-13,4.451768636703491,0.1105217156946127,-1.811218464356068,100,1046.8616910593714,9,6878,-0.6286406572887322,-100,10,-1970.1598199428865,0,4750
275,560,2.9003311457937525e-13,7.064214706420898,0.08125592881198958,-2.0,100,1269.6238876873372,10,6878,-0.45120619165550957,-100,100,-1928.0040569439923,1,4750
276,610,2.610298031214377e-13,7.461726427078247,0.0789942311468351,-1.9,100,1322.6004120914602,9,6885,-0.40480625209277593,-100,100,-1894.8980660462842,2,4750
277,506,2.3492682280929396e-13,5.901926517486572,0.05850054213469505,-1.8,100,759.103034739803,7,6885,-0.5313372686261199,-100,10,-1971.7926038715307,0,4752
278,515,2.1143414052836457e-13,6.1636974811553955,0.07973085273763458,-1.627081552458754,100,1096.2992251424755,9,6902,-0.5050235249194643,-100,100,-1922.624559368401,3,4755
279,647,1.9029072647552813e-13,7.01959228515625,0.047569440809686336,-1.9,100,789.0818841510769,7,6907,-0.4614672247957541,-100,100,-1940.4696802661458,1,4756
280,607,1.7126165382797532e-13,6.486988306045532,0.061567592454597565,-1.7873378415278123,100,1002.9976486778489,8,6907,-0.5860770715129944,-100,10,-1955.1531105673494,0,4756
281,560,1.541354884451778e-13,6.186357736587524,0.06500262069267926,-1.9,100,941.4329554920737,7,6907,-0.5066150234008904,-100,100,-1881.061581887506,1,4757
282,835,1.3872193960066002e-13,8.415077686309814,0.021774335147151446,-100,100,454.36505151560925,8,6907,-0.38463448547237594,-100,100,-1877.400923590667,3,4761
283,624,1.2484974564059401e-13,6.582634449005127,0.05431565529562816,-100,100,910.6019610312061,8,6914,-0.555107949286989,-100,100,-1927.334799924426,1,4761
